m1,m10,m100,m1000,m1002,m1003,m1004,m1005,m1006,m1007,m1008,m1009,m101,m1010,m1011,m1012,m1013,m1014,m1015,m1016,m1017,m1018,m1019,m102,m1020,m1021,m1022,m1023,m1024,m1025,m1026,m1027,m1028,m1029,m103,m1030,m1031,m1032,m1033,m1034,m1035,m1036,m1037,m1038,m1039,m104,m1040,m1041,m1042,m1043,m1044,m1046,m1047,m1049,m105,m1050,m1051,m1053,m1054,m1055,m1056,m1057,m1058,m1059,m106,m1060,m1061,m1062,m1063,m1064,m1066,m1067,m1068,m1069,m107,m1070,m1071,m1073,m1076,m1077,m1078,m1079,m108,m1080,m1081,m1082,m1083,m1084,m1085,m1086,m1087,m1088,m1089,m1090,m1091,m1092,m1093,m1094,m1095,m1096
0.6381136274800918,0.3995585062332013,0.3970398574126176,,,0.1936481293098008,0.08706224211473157,0.2594161175361115,0.18344283860120175,0.3577964039482958,0.481296095653864,0.32853881492599313,0.5139682624649876,0.46913839664084866,0.24877928132813332,0.4504382451480544,0.5167271621317835,0.4181969168183388,0.3566350583685042,0.35377706070673287,0.4463025164382331,0.3209741245427028,0.6235332846305435,0.19133524130546764,0.37507514079829496,0.29870855328226714,0.6416908239601511,,0.45514555888140656,0.5457510436408287,1.0,0.3269782443725752,0.6205496834674057,0.5397372601576946,,0.34387496104151716,0.3559766783782078,0.597820586290017,0.5323274386121597,0.5275282676710107,0.5563605579372585,0.538739417678939,0.1941324307195217,,,0.32528180738755563,,0.3676963301026529,0.4728136090246212,0.10878221274974231,,0.723418391730222,0.3474587305291107,0.34871977580076385,0.2640011713098136,0.39951380812334936,0.36899592586992125,0.2795890472659646,0.508984687622244,0.23874553652164865,,0.6417727712576313,,0.41170740288798524,,0.5040816753235529,0.3761281199766348,,1.0,0.391475196151164,0.7232271903363582,,,0.7157095119192166,0.32956234934694506,,,0.635384701559031,,0.4141799938688119,0.5475930059032046,0.6734301032496167,,0.5557099101840094,0.4943031029365672,0.5607337951239254,0.5203739265840177,0.5569052888327097,0.45785042281831884,0.6741107029337985,1.0,0.31180940789234945,0.5918502780847196,0.6320366129324893,0.2571202138167379,0.390974171659906,0.4944344058211446,0.4857787616128471,0.6029597195223643,0.5763287995688671
0.36318913332883296,0.46340963747754504,0.7491423234533954,0.727337767894125,,0.7171835103964438,0.47491280683230946,0.5979436775517702,0.4730677767656983,0.751634301957806,0.5236847213208432,0.6006572215796526,0.16860741376762184,0.34177035730834215,0.5781513413945853,0.4481089215914518,0.5796203482222716,0.4770335483661778,0.3990448710415893,0.5780681881352956,0.520083637895587,0.6095060844754087,0.3906697363221666,0.5861946824036299,0.3449945088600336,0.5272956511682734,0.525822439326119,0.45514555888140656,,0.5331772224356919,0.7232216064914059,0.6030422950079871,0.43606999853091816,0.6146175088801392,0.4377302316619199,0.5587228365651159,0.585450515206289,0.5532944983313344,0.5633787257895198,0.5817586900246985,0.38748368577198966,0.40967649019575475,0.7170522568368902,,,0.394236006574455,,0.3356416224336136,0.4060560345721821,0.6782237163604071,,0.07542846770623901,0.29101475568346596,0.5927158631423439,0.7315979182172019,0.42681185931471977,0.48757713484289505,0.541610321781714,0.4780733978501132,,0.02513238500211068,0.543155749873718,,0.41859484863368956,,0.3077013351894271,0.59912239242411,,0.7557396648855016,0.6277118533119445,0.41680757795367696,0.8677171988467094,0.7392697422028229,0.5771369496795173,0.4875549969861284,,,0.3538282133130008,,0.4499537038201066,0.46712780475696664,0.3307763829060244,,0.3341324006878591,0.4164618452989136,0.38083227338191156,0.34906621168988283,0.3602783831779508,0.44471599484792873,0.3427798329353027,0.8836107931708862,0.5243081580984071,0.42450664326923426,0.2947200571006461,0.7752583641107658,0.42986653978980605,0.42582269644196613,0.4090990858902048,0.35217903553426577,0.5344633948431596
0.4702521976739302,0.47167416950638485,0.31637684738535177,1.0,,0.40987740349092866,0.628578818659735,0.3426971854447711,0.5142977326327602,0.466153937595203,0.5737240909522219,0.4510943623288717,0.27384407818969136,0.37932543229134374,0.4533517008465444,0.4617050179352399,0.45974479842398114,0.5049494295325891,0.3933589204406124,0.5693388579647823,0.5152327919384342,0.41905301480882945,0.4586073113849195,0.1897107191573389,0.4505418667538702,0.44066005714815626,0.5825052046004913,0.5457510436408287,0.5331772224356919,,0.49741194011325035,0.4721908463207407,0.4894140582198401,0.4514666218101801,0.4120637545403673,0.5137573267810461,0.46337012554622903,0.6093683291517471,0.5671981181284422,0.41386193556316236,0.4515081133639232,0.5115659041044138,0.46073729102299443,,,0.5123445321620935,,0.42766358137576077,0.38391882224162105,0.48645782405445775,0.3336545492629749,0.296246899881068,0.5562854794879575,0.5395680166303051,0.31305494035687575,0.5169712829285056,0.4317766338187666,0.5664237498905901,0.5705830467762714,0.2686535292521228,0.17776254420852233,0.5126355101587006,,0.45023402472592966,,0.3917628721164671,0.6826013080592082,,0.15835883467302864,0.44735989063773646,0.30938066101717504,0.40331952702552964,0.8477618814528034,0.32490492587116115,0.575371467972851,,,0.4756778425296696,,0.43296725540534875,0.4995320682507061,0.47097018564147597,,0.5032539242151167,0.5290688697214608,0.5544699841186237,0.561993817495154,0.4710290752020959,0.4432963119302373,0.4489175834655005,0.5691989965813637,0.5177939885342682,0.45199018315799355,0.4731933274637409,0.5344964070659082,0.4909054180369758,0.6457169346073782,0.3619988930117861,0.4387689967250346,0.5549777477185373
0.4118505284284772,0.07415271467260232,,,,,,,,,,,,0.3065579015572675,,0.3933004671245095,0.7718143981933123,0.9486024140183463,0.6345937776081487,0.4458014763104682,0.03652268859201868,0.22939249961956193,0.5923831543232004,,,0.8027979278819056,0.5335090018642852,1.0,0.7232216064914059,0.49741194011325035,,,0.43677329704005013,0.5862085955152696,,0.6696985059547352,0.2142655698302791,0.2084493368054547,0.3574933705246299,,0.8819612539485948,0.09805627060924843,,,,,,,,0.018474064934137724,,,0.03248134055711471,,0.7751452643687657,,,,,,,0.8978665941312102,,,,,,,,,0.7767859802371617,0.8281524004942193,,0.8985122683862512,,,,0.21979110818620873,,,0.13710072174776095,0.02574505202190125,,,0.8560482709341497,,0.6584039485415191,0.9624571614533557,,0.7767859802371617,,0.157772960431031,,,,,,,,
0.3766305322300638,0.5693407132092193,0.6393816161487115,0.17473602792886261,,0.6349763584218162,0.7169426563785448,0.5333052915737632,0.5426108292875668,0.6428291092962004,0.5826985664796905,0.5427878227002072,0.4920585262582033,0.5570913467158316,0.717389067125906,0.3337570855984512,0.49673480263482633,0.532907292783247,0.5212290757343235,0.5564791045883618,0.5572473204846607,0.6237607529666619,0.47683899978734656,0.5490464885532476,0.5826885904593055,0.5033712623430425,0.3910272469749724,0.3269782443725752,0.6030422950079871,0.4721908463207407,,,0.37198821589003767,0.38746120279138413,0.6670370994477065,0.5888963921299133,0.547354464104606,0.40858731723022745,0.4996769653536646,0.4592888491644959,0.4358369207463414,0.37971166089226877,0.702142176612218,,,0.5734773476854914,0.41699601510634243,0.3772750737957051,0.463449804326435,0.614590437492067,0.3886320325383352,0.3676752584323296,0.5106716167196115,0.5570071528663912,0.5389210986566897,0.19709409009017165,0.5714977021228652,0.5089294877437257,0.5311701887143573,0.5367774718840568,0.6729927354242712,0.5353494372566345,,0.5278852518456895,,0.36357129571251023,0.5717319628259958,,0.29571029467612253,0.5400215411603873,0.31754456557171523,,0.3528042684473771,0.24078860786122158,0.4879810433027596,,,0.37198767860313575,,0.4408315646436845,0.3355327857124615,0.3451753244117882,,0.3662693254082566,0.478976261402151,0.3664605754287184,0.5592633979274622,0.33724035108667366,0.4558333150814803,0.2799076641061406,,0.6373769151778034,0.2857167613491717,0.34711013772384125,0.6386423379804609,0.6394026747822245,0.5437615169987384,0.43344526619527796,0.3471507133135553,0.4094297075524266
0.6076688968781017,0.44508923033646874,0.2937573954696395,0.43792678165175036,0.5128598956557344,0.3275542216612687,0.256241673738925,0.32610707529857197,0.261397508949597,0.35777138665385105,0.5599222972554568,0.3974182747039432,0.39939602841642785,0.4340533489272692,0.3663911368499865,0.5919871053142363,0.5433130348841124,0.5074282644086185,0.41135993919994407,0.3994598831366912,0.47392576317099727,0.40337429871113045,0.4947664387700763,0.2469087210743381,0.4574425325410139,0.3283493184467965,0.6405196799885486,0.6205496834674057,0.43606999853091816,0.4894140582198401,0.43677329704005013,0.37198821589003767,,0.5671024358274409,0.2856032208767709,0.39020580475955063,0.47622402468105657,0.4958667014414222,0.4365762869865085,0.6006725229086943,0.6795280537273757,0.555140398126168,0.3760878563933745,0.347743851271726,,0.35078438405890006,0.5222516326624944,0.5270669567689739,0.495742483154073,0.17357248794334224,0.42116885266094706,0.5400510360582446,0.46355407667987086,0.3715760555288282,0.37446371365891473,0.5365220885209526,0.42756133800370827,0.4187656506376931,0.399013540597649,0.2549698999022073,0.34635227925728057,0.4326616006841746,,0.39879504308854963,0.9662992345147725,0.4070773871586031,0.3750661586131812,,0.3497896175552467,0.3413323231110108,0.49902603872403933,0.3583642651140866,0.7850385394347419,0.42839845112165104,0.4258299875736984,,0.17487415251098576,0.599571324133489,0.7109417482434304,0.39242523865439016,0.416111137530937,0.461787966379578,0.18282520429554744,0.4525009485661448,0.49861955004149533,0.5226082389687027,0.5212047049314631,0.5310578718301847,0.4696443756468889,0.49434978217976927,0.5203898331007953,0.47020288689880124,0.43819738087464566,0.4807039327682413,0.38967827962412427,0.4099178269861127,0.3595904047081734,0.45820129974855245,0.44685415075499463,0.4827731713893976
0.5428232781845648,0.434156572356892,0.4652038748706598,0.2637315136755962,,0.35530519744364164,0.1965640306312274,0.40306704400186044,0.18533532357519156,0.44614661747161605,0.38101281325905045,0.4370847605600616,0.47701325758634655,0.40832903869413384,0.31467834645105824,0.5981715339056749,0.36601378457352163,0.3845357293915403,0.49131735763010864,0.38030706787920526,0.5430812562081151,0.4380078310669981,0.5212580252727228,0.4688313034736893,0.40815045846677434,0.4075780649892875,0.6416636351081721,0.5397372601576946,0.6146175088801392,0.4514666218101801,0.5862085955152696,0.38746120279138413,0.5671024358274409,,0.28330869955894433,0.4632463027148454,0.5159677540611162,0.5726948648939283,0.6166892763519902,0.5240086340679404,0.4362464983547434,0.5162861452385162,0.3967721339596757,0.7583682513275354,,0.2920416237073169,,0.4238283232549036,0.5176432189051625,0.3672216590627787,0.737727360218007,0.5719092445956728,0.38609421222604,0.3546332294043105,0.4421547697552201,0.3713158016806384,0.2691663710728124,0.141369216710783,0.31200545128439505,0.1609364263638423,0.5284554703529022,0.45294778248445194,,0.44076387160431474,,0.44563079687948803,0.42991832700182253,,0.39717647881378304,0.42715486051795715,0.4307762153726101,0.2285593234651842,0.6932645675930942,0.5856688508937056,0.486590716885545,,,0.48690919396633453,1.0,0.5291393692582126,0.42565155773635055,0.5038605805510755,,0.44446680106293396,0.477834621125733,0.3862152633498546,0.3960300336176219,0.5789123130611853,0.5791870595929152,0.5307742380948247,0.24522994447596885,0.42109554535324367,0.5243711454728939,0.5388719356166135,0.4647063433042288,0.46958256913457946,0.44684605040027225,0.5160327365792677,0.48849555477102746,0.57116680965477
0.32041442771790174,0.3635762521468173,0.5276737777553332,0.7729996312781943,,0.6520912455581287,0.6851515262352124,0.38288574228479855,0.9548176315898085,0.8442664834333942,0.4865550021751458,0.7724725550581123,0.40327211603248353,0.8769884973790921,0.49853533036206227,0.2877359659733979,0.43191659969192275,0.49849986798687435,0.8454935918165247,0.4479047063730835,0.45250226619372486,0.6004977694430294,0.36336518066923357,0.6421318631071149,0.14446954646244736,0.5226014873870173,0.40450759003659303,,0.4377302316619199,0.4120637545403673,,0.6670370994477065,0.2856032208767709,0.28330869955894433,,0.8497523179729602,0.537118727738331,0.690275962859621,0.31997232753868565,0.3243712615571871,0.4885310421476021,0.4874912537000007,0.47212639559079533,,,0.2695883751778235,,0.09915386981549884,0.39907222513898394,0.6629619721930524,0.9198294618625439,0.5699298995560521,0.5756031265289353,0.5043248399818524,0.4470802645894913,0.11966050750268181,0.7234963675578484,0.06126917562832218,0.3526253661161502,0.41348235482897827,0.5950948846282242,0.30268772168301317,,0.6680707460221873,,0.3290100219687771,0.5022950649612901,,0.9870456517600703,0.11919192631334452,,,,0.12484297774111947,0.4388027353866984,,,0.6562388229755274,,0.33649492037815343,0.45283241719819745,0.42363656225031293,,0.5432192378020952,0.3645374305017725,0.46596597473212975,0.5808524962780618,0.17641347692720294,0.23814258761838775,0.4695313317903717,,0.6312149470433019,0.32295891896928547,0.32237775424270054,0.5329464270934994,0.5012897947943633,0.6807572848079981,0.4659772596838346,0.23211098585383755,0.6097211250083929
0.2687646451109232,0.43547494549467697,0.7304328261942333,0.37761478023726797,,0.5805674981048541,0.6883878992275407,0.6163198200808019,0.6519717744919556,0.7000114099513761,0.7241905696824403,0.6209068581772063,0.42538304406606203,0.6492129732565041,0.7688706049307619,0.4860967661116403,0.5102535718586756,0.650372619275724,0.6078184897012284,0.5464284975555811,0.526772710492844,0.7135349594037359,0.33027982760813107,0.6817913938325412,0.5700083217468432,0.6572458742898716,0.41362550591820857,0.34387496104151716,0.5587228365651159,0.5137573267810461,0.6696985059547352,0.5888963921299133,0.39020580475955063,0.4632463027148454,0.8497523179729602,,0.600413746952441,0.4302544227209149,0.5505924466363821,0.4569149584873594,0.4153768750694725,0.3243005182213812,0.6304378214393934,,,0.5195347139989678,,0.2996464673138568,0.396879977815221,0.6288011253769171,0.9148279454744928,0.29274199971587067,0.5017333503068081,0.5684936645829453,0.5642899921911975,0.3703776376203267,0.7966042457062852,0.32982680233456063,0.37178910705552587,0.6717626089770928,0.5085211776688641,0.48274531460534026,,0.5862977794799359,,0.3578766475419578,0.4691020849914777,,0.7718702292189966,0.6010425687773742,0.48119920954436113,0.385659969132499,0.12309492717309006,0.3104702456379641,0.5368435503046244,,,0.3367916415396018,0.41179072371236436,0.41049304790524666,0.3256872548572516,0.3291985328714291,,0.4099783674326569,0.4789146611483295,0.5177995614430648,0.41247383705538415,0.32709973605353004,0.40663903254061773,0.26982207621826526,0.6787820333323495,0.5698347262280716,0.3332890904864485,0.35722244243594947,0.5748431821138841,0.5328022844641127,0.5024363481638032,0.3990629076080136,0.35802964520581315,0.41809241230215505
0.4115726844695019,0.4907769944347581,0.3248427097322002,0.322686518660937,,0.6348895424138713,0.5051664962806269,0.579762013485706,0.551919667242766,0.5283651894700571,0.3892967177484194,0.5906785977682085,0.5191352625946123,0.5572891778629339,0.6386198460098885,0.4851545129302736,0.5630986726101864,0.46150207082593797,0.4870765282878656,0.5033006254865888,0.5086791767644733,0.6583085582989361,0.5143050275968767,0.6159541968465885,0.4501086882479648,0.44473788505596473,0.44368387255160746,0.3559766783782078,0.585450515206289,0.46337012554622903,0.2142655698302791,0.547354464104606,0.47622402468105657,0.5159677540611162,0.537118727738331,0.600413746952441,,0.48033509915099587,0.5998893198344264,0.3840163861835495,0.41172077148247654,0.4402551174038392,0.5974407829536145,,,0.4082552078620761,0.03622652405049592,0.4835334211615859,0.4275605063076525,0.5625786235844762,0.18964967254516218,0.3919426301574487,0.5021839662655468,0.42947351629594543,0.5578261177282187,0.6348904126135624,0.39666109563609914,0.377415605968385,0.44749316209594847,0.19502525977986157,0.3717245824107466,0.5628325453971468,,0.43972206357932225,,0.4161239867348571,0.37650753070385246,,0.5465888665352228,0.6639714582250221,0.37745419192050844,0.20221412427430258,0.30465284812425875,0.4829826928004203,0.44761830711486766,,,0.4612940442172836,0.6441448309439344,0.41822932768127474,0.42728842150842083,0.44042893671801253,,0.43554430290471957,0.4554791400313174,0.6326365995374276,0.5476046011252846,0.4722412762859511,0.36852935477906834,0.36220336122222524,0.43853318284045284,0.4864501738908622,0.4655201145753021,0.31642997413988466,0.5529111409614988,0.47229554338560603,0.48801395793861285,0.4954549487067014,0.3468758046521424,0.3351473832904146
0.47929625522809,0.4375542706341309,0.3533497277791078,0.692971406093356,,0.3814954344063556,0.2660379672259837,0.30464114891898025,0.3009850829700558,0.49293375558713265,0.3026618989478168,0.5181069648049057,0.5232993870824707,0.33580693797685507,0.3268729011377166,0.43713329178575194,0.42971741823716847,0.4226716433294901,0.4511672634029468,0.43114813807392416,0.43507696476742486,0.5711492103871173,0.5340769933184566,0.560620951702584,0.3460376104892815,0.3459038008548324,0.5751519330701967,0.597820586290017,0.5532944983313344,0.6093683291517471,0.2084493368054547,0.40858731723022745,0.4958667014414222,0.5726948648939283,0.690275962859621,0.4302544227209149,0.48033509915099587,,0.5603812860245494,0.6217072752105561,0.41791226983240265,0.4389660993644545,0.4263497743226633,,,0.30184483789964034,0.49633137872105176,0.5052781547092775,0.38439683416390547,0.5767261398083636,0.7782419134504897,0.6317284928239033,0.46192907828462293,0.34748246064288957,0.3812876345930298,0.44015103394091754,0.2785746411359745,0.6423841682346743,0.3254125992331032,0.22874447488401828,0.5139358067971388,0.5678411862488305,,0.508753385569109,,0.45105073658193306,0.598141659952751,,0.4024005812251673,0.45540783914206884,0.6449843028993869,0.5538315964602641,0.7156972678532119,0.47769405568612444,0.4494529243733234,,,0.5355792762063932,0.8331558864619808,0.46029136505862406,0.45330528736865977,0.541565673903808,0.9320315553729157,0.5132227866731054,0.5224239083427193,0.5472036317599213,0.5705739850807787,0.5755180014456832,0.6783485549385216,0.5941988389532594,0.40573433966668604,0.42485605981927427,0.5442716293786043,0.5251257134709428,0.5122214173970572,0.45462505463777686,0.4757403939117918,0.5146626185442923,0.47056798053249266,0.34764966588487584
0.42451527440579784,0.38453450106325515,0.6146219830389694,0.8360370906670372,,0.35802678017213685,0.3133645255222819,0.3447007647234044,0.44607730230422044,0.4410911029070098,0.2959767453720618,0.5853484281997106,0.42902468920586956,0.4917510785251755,0.4543221524334572,0.5844015679956008,0.46358144400332285,0.547116659591653,0.6292427743217301,0.5278712864327386,0.5054468670683261,0.6292343244390618,0.5840579695724251,0.23209881402427196,0.4386784385630296,0.3827528802962029,0.5021352719745953,0.5323274386121597,0.5633787257895198,0.5671981181284422,0.3574933705246299,0.4996769653536646,0.4365762869865085,0.6166892763519902,0.31997232753868565,0.5505924466363821,0.5998893198344264,0.5603812860245494,,0.6573949221228281,0.40009428456316665,0.45934033482719766,0.48920199377034457,,,0.3869064612592058,,0.42866704039941556,0.36099173211205704,0.2903987318253325,,0.7061049396669454,0.4036203044419617,0.4163608316550874,0.42834513630841187,0.650632905447128,0.371877007888078,0.6315847137932018,0.3740309076796142,0.4768174515256078,0.38417114967985627,0.634403187115059,,0.4624388421153212,,0.4811706334942616,0.45583182421527324,,0.37493633820293465,0.5554190891614802,0.4594772266140481,0.2310559958236853,0.09510847406085404,0.29203463896332965,0.41533742928909184,,,0.45326817087356674,,0.43502857652533305,0.4074124573851787,0.38428480986103275,,0.39149520669895754,0.5494145776871536,0.3619856072453981,0.6040639414562577,0.5727689384311891,0.7033231007754575,0.5222885200407825,0.7353917971946191,0.4535604748583837,0.47279434215757815,0.4539957023477739,0.4499484332544332,0.595605660240624,0.45888079811038446,0.5620917756667071,0.5437554610026534,0.39073714121699954
0.48108187359208227,0.34929684966315444,0.34757389620402396,0.5139842123006343,,0.28881448337410015,0.33712473807431587,0.4439482522973591,0.46504566669384007,0.28362092716146337,0.894018140267909,0.46598031169663434,0.5388668140419038,0.27930326306620745,0.30161129585809815,0.48388553851607796,0.41172693065343136,0.43653521816015994,0.4159652597256639,0.38420428776648247,0.49709429920963527,0.6481493205762986,0.3836544491685432,0.22634435084785898,0.4794997778707665,0.32091376588920306,0.4911173034511533,0.5275282676710107,0.5817586900246985,0.41386193556316236,,0.4592888491644959,0.6006725229086943,0.5240086340679404,0.3243712615571871,0.4569149584873594,0.3840163861835495,0.6217072752105561,0.6573949221228281,,0.4800256776517974,0.4136615869818188,0.33846029108079984,0.20849811495107168,,0.38476347723739135,,0.4037381542681047,0.5408159047939065,0.23364873267218744,0.3876915662233959,0.6780412424473617,0.5850873717757767,0.5525288615613378,0.4119154940164164,0.5144022779818017,0.45941435079002896,0.44348055913547085,0.3594492600000233,0.039921358174211274,0.3694328565418162,0.42071837733276696,0.04825453752828818,0.4302618815940824,,0.5401583338447911,0.5043835668579955,,0.5204873203966791,0.31750543286989874,0.42528777662642414,,0.38759467170171513,0.20241059444488269,0.449126254144458,,,0.5379468350734382,0.7165357591469647,0.48287556538264903,0.5090567002329863,0.49438978843294246,,0.5747160801338855,0.5406243329212516,0.5119642383143698,0.7870601798931385,0.5098247209433151,0.5548918975137238,0.5828065857657474,,0.3732269170121675,0.5330481327295382,0.4107589199044411,0.38607969178230156,0.4343692108387374,0.4180187454644099,0.47582696819152615,0.5406992942020958,0.5108598970671118
0.5770213932509439,0.41631781764114184,0.2894002576588773,0.436784648415126,0.9051346074867733,0.37061602921877035,0.33116077695312096,0.47145374325992206,0.35800044359888206,0.47691438468543,0.5512638957114816,0.4560470572272825,0.34710545688052175,0.3714989814637365,0.2503781555065594,0.4931830889992277,0.580728803526378,0.4468220780265708,0.49845898519139287,0.4564630034000434,0.5617094257903967,0.36218693310264427,0.5143465414346532,0.32063902082430407,0.4578806075425639,0.4953633016937797,0.5698775275611537,0.5563605579372585,0.38748368577198966,0.4515081133639232,0.8819612539485948,0.4358369207463414,0.6795280537273757,0.4362464983547434,0.4885310421476021,0.4153768750694725,0.41172077148247654,0.41791226983240265,0.40009428456316665,0.4800256776517974,,0.4972027467859504,0.3951068038680214,0.27578463249757673,,0.3831375866378758,0.2165967994093258,0.4992036355034065,0.43305996913501166,0.30345353120380814,0.5574329420582576,0.44638677043189556,0.4641982061234922,0.3976454387077122,0.4171086365768189,0.4636305491995019,0.4912744198723788,0.6351021628642505,0.6705600224180208,0.5892134248168786,0.32335165027325574,0.4390223934711213,,0.47656473878915095,0.7141132930047968,0.43148039569117524,0.4480904635863241,,0.6705762084007354,0.40015184286175093,0.6105240091762999,0.47584451110016845,0.2989246736386597,0.4687166556928808,0.3545631691952438,,0.759708875489102,0.5113879192172026,0.26690059260355226,0.43560481710269583,0.3784924335794976,0.4389466776268673,0.281158448590314,0.41769272785540124,0.5160624394472249,0.4869454642091567,0.4511369813790549,0.5094690416527514,0.45833194472180516,0.5823233977415113,0.6938259831319684,0.5011862300021145,0.40564699948171257,0.5057512708122089,0.37733921795321923,0.42131959345241465,0.3438661802761533,0.4326977217083725,0.3870641755586268,0.5355747134405912
0.6505247554458206,0.48753243011724134,0.28391255809383387,0.29739865558178025,0.7542695950701588,0.29652890026131595,0.219965129426956,0.2425259158546565,0.3260885330850861,0.3555268581709248,0.43124903342116094,0.3068809986986865,0.5406156882189128,0.4591519879174677,0.2529059708153045,0.5872775376941574,0.46445278498246634,0.31227460730414497,0.4322673082910057,0.3667000518389262,0.4950422260940966,0.3876988507334067,0.5035108602249451,0.1501167737120105,0.4072141285284432,0.2766783547290477,0.4786775298803947,0.538739417678939,0.40967649019575475,0.5115659041044138,0.09805627060924843,0.37971166089226877,0.555140398126168,0.5162861452385162,0.4874912537000007,0.3243005182213812,0.4402551174038392,0.4389660993644545,0.45934033482719766,0.4136615869818188,0.4972027467859504,,0.2684766331353158,0.23113922695777306,,0.5524458693374726,,0.4534591926810806,0.4509976483812365,0.2736671963839516,0.39806353823319407,0.4228236132368765,0.40103507312378556,0.3696350410850491,0.3717209031003573,0.49193056413580877,0.46516874264579683,0.34151185910411036,0.3221243801635072,0.1915199075318989,0.3519073137911072,0.42543212009260767,0.5554292588058408,0.41066276972558025,0.09958716687743102,0.5842060558091193,0.39613866535242237,,0.31086815392874856,0.3250790511913837,0.3679821400306181,0.2114749118574255,0.4441312587765019,0.4791572334301579,0.3870449190582638,,0.4500483306662556,0.49730388640123496,0.289979789677545,0.5223724400553866,0.4763225637187307,0.5579739199838648,0.06072287932619619,0.5178146973333269,0.42569411526882867,0.4087559176644153,0.48815966229903546,0.554099096629663,0.4595571536573547,0.5563771737176886,0.24789176520054135,0.4047674964833742,0.6049678379531992,0.6058636632961452,0.3173893981390551,0.47633835731801244,0.4445590405987675,0.39688343465240866,0.5140137768608115,0.4307942557945633
0.2547311540389499,0.5627124957069115,0.6860537967636623,0.5426718698807798,,0.713516716212449,0.7408922847262647,0.6524009726883186,0.766499002652546,0.6827555885074774,0.45152052041785334,0.5450164227033574,0.34489822284294713,0.5274169295997352,0.6692124944380745,0.41794504202006566,0.4969154588754615,0.6950775764075061,0.5136731719939178,0.5626643706571032,0.5373069613192456,0.5676981898573624,0.4426692964172898,0.8531025703276127,0.5333392883535104,0.5348647265372771,0.4481939029500285,0.1941324307195217,0.7170522568368902,0.46073729102299443,,0.702142176612218,0.3760878563933745,0.3967721339596757,0.47212639559079533,0.6304378214393934,0.5974407829536145,0.4263497743226633,0.48920199377034457,0.33846029108079984,0.3951068038680214,0.2684766331353158,,,,0.5886954284890926,,0.3462706350033574,0.5843029866254578,0.7715816598672272,0.14598543794191782,0.20944871295690648,0.5791351542802493,0.6296768717378748,0.5828721164413256,0.445287523304988,0.5145620152206123,0.5092135251047379,0.5085803199211137,0.7542523068492905,0.19721332651135048,0.42454608595325033,0.5017174118697811,0.4969656907008199,0.2453386348299264,0.3700899530918417,0.562742782229301,,0.5516128751912092,0.5905249341713188,0.3486782347158558,,0.1562518715856353,0.257268462412757,0.512569182537262,,,0.37501817441362967,0.22856697557649513,0.4256580567330184,0.35006053983578733,0.30750153170435546,,0.290062430979116,0.5280262919639518,0.3955197732451625,0.4035981570556896,0.22180335441251642,0.31753682053682014,0.30738459123962397,,0.6789431789035194,0.23655580267259585,0.28995773378892614,0.7762181779937869,0.5331906352055956,0.5515583034071099,0.4285733063565574,0.32380669011268703,0.3185350766138294
0.24790204106933034,0.7265110271152254,0.6439812003420062,,,0.21636412509188863,,,,,,,0.6948400271531056,,,,,,,,,,0.666418692079684,,,,,,,,,,0.347743851271726,0.7583682513275354,,,,,,0.20849811495107168,0.27578463249757673,0.23113922695777306,,,,,,0.45077974904479384,0.1704911236358615,,,,,,0.7141603251893854,0.10835286506468039,0.2072893894713132,,,,0.8084887143972106,0.8563704572115299,,0.17359095378994466,,0.5598776522524075,0.7206010969724217,,,,,,,,,,,0.4861015935923495,,0.47158773574775104,0.181630300711228,0.4295720587400579,,0.41408184607395165,0.9121190896627741,0.49856429427406707,,0.2838258715201759,,0.5746805980942937,,0.5216961920226654,0.3807953821899432,0.6121692363575812,,0.6002722816896299,0.9419912878768664,0.25254579132040295,0.41504911067644157,0.6076856458127012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
